id,date,sales,category,price
SKU_001,2023-03-01,217,Food,393.01
SKU_001,2023-03-02,219,Food,425.06
SKU_001,2023-03-03,213,Food,414.48
SKU_001,2023-03-04,234,Food,402.42
SKU_001,2023-03-05,259,Food,394.75
SKU_001,2023-03-06,231,Food,407.82
SKU_001,2023-03-07,242,Food,399.03
SKU_001,2023-03-08,353,Food,394.9
SKU_001,2023-03-09,140,Food,410.82
SKU_001,2023-03-10,148,Food,390.67
SKU_001,2023-03-11,170,Food,398.11
SKU_001,2023-03-12,194,Food,417.11
SKU_001,2023-03-13,136,Food,428.77
SKU_001,2023-03-14,142,Food,427.91
SKU_001,2023-03-15,223,Food,389.37
SKU_001,2023-03-16,219,Food,413.93
SKU_001,2023-03-17,242,Food,409.71
SKU_001,2023-03-18,271,Food,410.6
SKU_001,2023-03-19,283,Food,391.32
SKU_001,2023-03-20,220,Food,397.91
SKU_001,2023-03-21,250,Food,407.23
SKU_001,2023-03-22,438,Food,404.31
SKU_001,2023-03-23,167,Food,420.63
SKU_001,2023-03-24,137,Food,408.78
SKU_001,2023-03-25,223,Food,423.08
SKU_001,2023-03-26,200,Food,397.02
SKU_001,2023-03-27,187,Food,421.09
SKU_001,2023-03-28,168,Food,391.95
SKU_001,2023-03-29,199,Food,404.26
SKU_001,2023-03-30,177,Food,422.24
SKU_001,2023-03-31,185,Food,418.05
SKU_001,2023-04-01,167,Food,410.14
SKU_001,2023-04-02,194,Food,397.36
SKU_001,2023-04-03,138,Food,428.14
SKU_001,2023-04-04,154,Food,398.68
SKU_001,2023-04-05,176,Food,427.45
SKU_001,2023-04-06,156,Food,424.07
SKU_001,2023-04-07,139,Food,399.41
SKU_001,2023-04-08,195,Food,422.6
SKU_001,2023-04-09,203,Food,404.54
SKU_001,2023-04-10,171,Food,422.78
SKU_001,2023-04-11,173,Food,420.1
SKU_001,2023-04-12,161,Food,411.74
SKU_001,2023-04-13,147,Food,426.42
SKU_001,2023-04-14,175,Food,399.62
SKU_001,2023-04-15,260,Food,407.86
SKU_001,2023-04-16,272,Food,428.64
SKU_001,2023-04-17,208,Food,388.76
SKU_001,2023-04-18,230,Food,395.33
SKU_001,2023-04-19,221,Food,418.42
SKU_001,2023-04-20,245,Food,400.6
SKU_001,2023-04-21,233,Food,408.8
SKU_001,2023-04-22,479,Food,398.25
SKU_001,2023-04-23,189,Food,428.0
SKU_001,2023-04-24,153,Food,425.03
SKU_001,2023-04-25,173,Food,402.32
SKU_001,2023-04-26,184,Food,415.34
SKU_001,2023-04-27,196,Food,397.42
SKU_001,2023-04-28,176,Food,411.39
SKU_001,2023-04-29,229,Food,389.8
SKU_001,2023-04-30,243,Food,407.22
SKU_001,2023-05-01,143,Food,424.11
SKU_001,2023-05-02,165,Food,426.95
SKU_001,2023-05-03,146,Food,410.6
SKU_001,2023-05-04,157,Food,428.06
SKU_001,2023-05-05,134,Food,400.51
SKU_001,2023-05-06,167,Food,398.99
SKU_001,2023-05-07,183,Food,403.24
SKU_001,2023-05-08,149,Food,422.5
SKU_001,2023-05-09,173,Food,390.9
SKU_001,2023-05-10,140,Food,415.43
SKU_001,2023-05-11,147,Food,398.4
SKU_001,2023-05-12,144,Food,401.2
SKU_001,2023-05-13,204,Food,393.6
SKU_001,2023-05-14,196,Food,410.6
SKU_001,2023-05-15,144,Food,405.17
SKU_001,2023-05-16,142,Food,413.0
SKU_001,2023-05-17,134,Food,388.23
SKU_001,2023-05-18,159,Food,395.96
SKU_001,2023-05-19,134,Food,404.23
SKU_001,2023-05-20,160,Food,424.24
SKU_001,2023-05-21,158,Food,411.67
SKU_001,2023-05-22,151,Food,415.47
SKU_001,2023-05-23,146,Food,394.35
SKU_001,2023-05-24,176,Food,422.29
SKU_001,2023-05-25,196,Food,398.24
SKU_001,2023-05-26,152,Food,400.41
SKU_001,2023-05-27,215,Food,401.36
SKU_001,2023-05-28,233,Food,399.11
SKU_001,2023-05-29,202,Food,406.7
SKU_001,2023-05-30,195,Food,395.96
SKU_001,2023-05-31,172,Food,416.59
SKU_001,2023-06-01,137,Food,393.44
SKU_001,2023-06-02,176,Food,417.21
SKU_001,2023-06-03,159,Food,404.31
SKU_001,2023-06-04,181,Food,418.41
SKU_001,2023-06-05,142,Food,395.55
SKU_001,2023-06-06,134,Food,405.52
SKU_001,2023-06-07,163,Food,390.4
SKU_001,2023-06-08,173,Food,406.09
SKU_001,2023-06-09,142,Food,391.86
SKU_001,2023-06-10,167,Food,426.2
SKU_001,2023-06-11,193,Food,409.13
SKU_001,2023-06-12,161,Food,405.82
SKU_001,2023-06-13,165,Food,389.97
SKU_001,2023-06-14,157,Food,394.5
SKU_001,2023-06-15,136,Food,401.99
SKU_001,2023-06-16,135,Food,391.87
SKU_001,2023-06-17,174,Food,428.03
SKU_001,2023-06-18,167,Food,388.72
SKU_001,2023-06-19,166,Food,420.98
SKU_001,2023-06-20,147,Food,407.0
SKU_001,2023-06-21,161,Food,389.99
SKU_001,2023-06-22,263,Food,424.24
SKU_001,2023-06-23,215,Food,388.65
SKU_001,2023-06-24,314,Food,408.49
SKU_001,2023-06-25,323,Food,415.96
SKU_001,2023-06-26,276,Food,426.57
SKU_001,2023-06-27,302,Food,423.44
SKU_001,2023-06-28,277,Food,420.74
SKU_001,2023-06-29,468,Food,411.44
SKU_001,2023-06-30,158,Food,421.16
SKU_001,2023-07-01,203,Food,413.59
SKU_001,2023-07-02,203,Food,414.63
SKU_001,2023-07-03,141,Food,399.21
SKU_001,2023-07-04,141,Food,403.43
SKU_001,2023-07-05,133,Food,413.27
SKU_001,2023-07-06,147,Food,414.8
SKU_001,2023-07-07,149,Food,415.86
SKU_001,2023-07-08,176,Food,398.67
SKU_001,2023-07-09,185,Food,416.32
SKU_001,2023-07-10,147,Food,426.28
SKU_001,2023-07-11,133,Food,405.09
SKU_001,2023-07-12,176,Food,410.4
SKU_001,2023-07-13,151,Food,411.24
SKU_001,2023-07-14,158,Food,417.91
SKU_001,2023-07-15,165,Food,398.23
SKU_001,2023-07-16,190,Food,423.44
SKU_001,2023-07-17,157,Food,397.77
SKU_001,2023-07-18,163,Food,418.24
SKU_001,2023-07-19,142,Food,403.45
SKU_001,2023-07-20,156,Food,408.3
SKU_001,2023-07-21,149,Food,400.18
SKU_001,2023-07-22,163,Food,390.21
SKU_001,2023-07-23,211,Food,422.62
SKU_001,2023-07-24,148,Food,427.1
SKU_001,2023-07-25,187,Food,407.73
SKU_001,2023-07-26,178,Food,391.42
SKU_001,2023-07-27,156,Food,412.63
SKU_001,2023-07-28,181,Food,396.71
SKU_001,2023-07-29,242,Food,419.93
SKU_001,2023-07-30,189,Food,426.05
SKU_001,2023-07-31,203,Food,428.7
SKU_001,2023-08-01,134,Food,418.13
SKU_001,2023-08-02,157,Food,416.85
SKU_001,2023-08-03,177,Food,416.12
SKU_001,2023-08-04,170,Food,423.43
SKU_001,2023-08-05,205,Food,405.43
SKU_001,2023-08-06,170,Food,404.22
SKU_001,2023-08-07,173,Food,394.01
SKU_001,2023-08-08,155,Food,397.55
SKU_001,2023-08-09,159,Food,423.28
SKU_001,2023-08-10,173,Food,397.69
SKU_001,2023-08-11,174,Food,412.2
SKU_001,2023-08-12,178,Food,416.95
SKU_001,2023-08-13,185,Food,403.46
SKU_001,2023-08-14,164,Food,398.18
SKU_001,2023-08-15,147,Food,405.77
SKU_001,2023-08-16,143,Food,404.57
SKU_001,2023-08-17,158,Food,418.29
SKU_001,2023-08-18,167,Food,421.63
SKU_001,2023-08-19,200,Food,415.84
SKU_001,2023-08-20,171,Food,404.37
SKU_001,2023-08-21,154,Food,391.41
SKU_001,2023-08-22,235,Food,405.84
SKU_001,2023-08-23,254,Food,427.96
SKU_001,2023-08-24,237,Food,401.2
SKU_001,2023-08-25,231,Food,425.79
SKU_001,2023-08-26,362,Food,398.36
SKU_001,2023-08-27,341,Food,391.1
SKU_001,2023-08-28,241,Food,396.88
SKU_001,2023-08-29,629,Food,428.7
SKU_001,2023-08-30,473,Food,403.71
SKU_001,2023-08-31,191,Food,425.41
SKU_001,2023-09-01,177,Food,390.39
SKU_001,2023-09-02,180,Food,392.38
SKU_001,2023-09-03,177,Food,394.95
SKU_001,2023-09-04,162,Food,403.88
SKU_001,2023-09-05,143,Food,398.88
SKU_001,2023-09-06,149,Food,398.64
SKU_001,2023-09-07,153,Food,389.34
SKU_001,2023-09-08,145,Food,404.82
SKU_001,2023-09-09,192,Food,399.09
SKU_001,2023-09-10,166,Food,391.13
SKU_001,2023-09-11,176,Food,405.04
SKU_001,2023-09-12,239,Food,425.57
SKU_001,2023-09-13,204,Food,423.83
SKU_001,2023-09-14,237,Food,394.75
SKU_001,2023-09-15,227,Food,419.78
SKU_001,2023-09-16,279,Food,428.27
SKU_001,2023-09-17,270,Food,418.64
SKU_001,2023-09-18,226,Food,421.89
SKU_001,2023-09-19,397,Food,390.62
SKU_001,2023-09-20,134,Food,393.49
SKU_001,2023-09-21,133,Food,391.1
SKU_001,2023-09-22,164,Food,409.85
SKU_001,2023-09-23,201,Food,425.32
SKU_001,2023-09-24,192,Food,417.68
SKU_001,2023-09-25,193,Food,403.46
SKU_001,2023-09-26,165,Food,396.4
SKU_001,2023-09-27,166,Food,399.24
SKU_001,2023-09-28,163,Food,423.89
SKU_001,2023-09-29,193,Food,389.94
SKU_001,2023-09-30,200,Food,388.93
SKU_001,2023-10-01,243,Food,407.47
SKU_001,2023-10-02,223,Food,400.59
SKU_001,2023-10-03,222,Food,427.56
SKU_001,2023-10-04,177,Food,420.36
SKU_001,2023-10-05,208,Food,407.63
SKU_001,2023-10-06,198,Food,420.07
SKU_001,2023-10-07,253,Food,420.9
SKU_001,2023-10-08,409,Food,413.23
SKU_001,2023-10-09,348,Food,412.86
SKU_001,2023-10-10,317,Food,410.68
SKU_001,2023-10-11,267,Food,417.69
SKU_001,2023-10-12,309,Food,406.44
SKU_001,2023-10-13,342,Food,400.19
SKU_001,2023-10-14,368,Food,416.52
SKU_001,2023-10-15,664,Food,406.78
SKU_001,2023-10-16,224,Food,419.43
SKU_001,2023-10-17,265,Food,389.9
SKU_001,2023-10-18,316,Food,402.21
SKU_001,2023-10-19,278,Food,411.7
SKU_001,2023-10-20,290,Food,409.97
SKU_001,2023-10-21,361,Food,411.91
SKU_001,2023-10-22,355,Food,416.52
SKU_001,2023-10-23,275,Food,416.47
SKU_001,2023-10-24,495,Food,423.73
SKU_001,2023-10-25,235,Food,427.77
SKU_001,2023-10-26,241,Food,397.17
SKU_001,2023-10-27,256,Food,402.12
SKU_001,2023-10-28,268,Food,389.32
SKU_001,2023-10-29,285,Food,409.85
SKU_001,2023-10-30,223,Food,424.55
SKU_001,2023-10-31,208,Food,401.5
SKU_001,2023-11-01,192,Food,391.79
SKU_001,2023-11-02,202,Food,416.11
SKU_001,2023-11-03,204,Food,394.43
SKU_001,2023-11-04,235,Food,388.13
SKU_001,2023-11-05,407,Food,391.47
SKU_001,2023-11-06,314,Food,428.31
SKU_001,2023-11-07,308,Food,425.76
SKU_001,2023-11-08,281,Food,419.06
SKU_001,2023-11-09,308,Food,417.45
SKU_001,2023-11-10,265,Food,394.06
SKU_001,2023-11-11,326,Food,416.09
SKU_001,2023-11-12,674,Food,418.64
SKU_001,2023-11-13,175,Food,423.44
SKU_001,2023-11-14,194,Food,404.24
SKU_001,2023-11-15,179,Food,418.14
SKU_001,2023-11-16,184,Food,411.06
SKU_001,2023-11-17,224,Food,391.67
SKU_001,2023-11-18,247,Food,397.55
SKU_001,2023-11-19,233,Food,407.38
SKU_001,2023-11-20,195,Food,414.52
SKU_001,2023-11-21,202,Food,411.88
SKU_001,2023-11-22,218,Food,410.8
SKU_001,2023-11-23,209,Food,411.08
SKU_001,2023-11-24,196,Food,401.8
SKU_001,2023-11-25,315,Food,412.84
SKU_001,2023-11-26,260,Food,408.37
SKU_001,2023-11-27,222,Food,426.16
SKU_001,2023-11-28,200,Food,397.23
SKU_001,2023-11-29,225,Food,407.95
SKU_001,2023-11-30,259,Food,391.61
SKU_001,2023-12-01,222,Food,390.3
SKU_001,2023-12-02,270,Food,390.13
SKU_001,2023-12-03,209,Food,416.49
SKU_001,2023-12-04,234,Food,424.64
SKU_001,2023-12-05,208,Food,425.49
SKU_001,2023-12-06,173,Food,427.85
SKU_001,2023-12-07,203,Food,417.55
SKU_001,2023-12-08,224,Food,417.37
SKU_001,2023-12-09,247,Food,407.49
SKU_001,2023-12-10,270,Food,396.4
SKU_001,2023-12-11,233,Food,417.06
SKU_001,2023-12-12,185,Food,418.09
SKU_001,2023-12-13,206,Food,416.91
SKU_001,2023-12-14,220,Food,391.59
SKU_001,2023-12-15,204,Food,426.09
SKU_001,2023-12-16,232,Food,412.28
SKU_001,2023-12-17,235,Food,406.58
SKU_001,2023-12-18,311,Food,410.44
SKU_001,2023-12-19,279,Food,415.98
SKU_001,2023-12-20,268,Food,393.69
SKU_001,2023-12-21,261,Food,392.79
SKU_001,2023-12-22,304,Food,412.78
SKU_001,2023-12-23,400,Food,392.38
SKU_001,2023-12-24,407,Food,418.49
SKU_001,2023-12-25,572,Food,426.13
SKU_001,2023-12-26,270,Food,396.4
SKU_001,2023-12-27,226,Food,425.86
SKU_001,2023-12-28,251,Food,389.99
SKU_001,2023-12-29,255,Food,421.84
SKU_001,2023-12-30,303,Food,420.68
SKU_001,2023-12-31,310,Food,395.64
SKU_001,2024-01-01,145,Food,413.91
SKU_001,2024-01-02,176,Food,400.94
SKU_001,2024-01-03,161,Food,415.92
SKU_001,2024-01-04,155,Food,417.18
SKU_001,2024-01-05,176,Food,413.51
SKU_001,2024-01-06,191,Food,405.94
SKU_001,2024-01-07,290,Food,402.54
SKU_001,2024-01-08,228,Food,409.75
SKU_001,2024-01-09,205,Food,397.38
SKU_001,2024-01-10,239,Food,405.65
SKU_001,2024-01-11,224,Food,417.86
SKU_001,2024-01-12,250,Food,394.83
SKU_001,2024-01-13,316,Food,408.26
SKU_001,2024-01-14,761,Food,411.43
SKU_001,2024-01-15,453,Food,418.75
SKU_001,2024-01-16,167,Food,419.82
SKU_001,2024-01-17,140,Food,396.38
SKU_001,2024-01-18,167,Food,408.2
SKU_001,2024-01-19,169,Food,392.23
SKU_001,2024-01-20,191,Food,403.49
SKU_001,2024-01-21,186,Food,412.69
SKU_001,2024-01-22,157,Food,410.07
SKU_001,2024-01-23,157,Food,404.73
SKU_001,2024-01-24,170,Food,388.52
SKU_001,2024-01-25,186,Food,411.12
SKU_001,2024-01-26,193,Food,412.49
SKU_001,2024-01-27,239,Food,427.19
SKU_001,2024-01-28,207,Food,397.31
SKU_001,2024-01-29,177,Food,399.78
SKU_001,2024-01-30,187,Food,425.27
SKU_001,2024-01-31,162,Food,392.14
SKU_001,2024-02-01,146,Food,417.68
SKU_001,2024-02-02,162,Food,392.2
SKU_001,2024-02-03,213,Food,420.29
SKU_001,2024-02-04,162,Food,414.63
SKU_001,2024-02-05,170,Food,403.32
SKU_001,2024-02-06,137,Food,391.18
SKU_001,2024-02-07,139,Food,422.35
SKU_001,2024-02-08,177,Food,393.04
SKU_001,2024-02-09,145,Food,394.78
SKU_001,2024-02-10,171,Food,422.23
SKU_001,2024-02-11,180,Food,400.74
SKU_001,2024-02-12,145,Food,412.85
SKU_001,2024-02-13,152,Food,418.42
SKU_001,2024-02-14,144,Food,420.2
SKU_001,2024-02-15,163,Food,392.69
SKU_001,2024-02-16,154,Food,423.29
SKU_001,2024-02-17,214,Food,407.04
SKU_001,2024-02-18,188,Food,425.54
SKU_001,2024-02-19,162,Food,389.36
SKU_001,2024-02-20,177,Food,398.16
SKU_001,2024-02-21,162,Food,394.78
SKU_001,2024-02-22,136,Food,400.74
SKU_001,2024-02-23,171,Food,399.36
SKU_001,2024-02-24,174,Food,396.71
SKU_001,2024-02-25,219,Food,427.87
SKU_001,2024-02-26,179,Food,410.78
SKU_001,2024-02-27,201,Food,409.88
SKU_001,2024-02-28,164,Food,400.26
SKU_001,2024-02-29,171,Food,404.25
SKU_001,2024-03-01,154,Food,420.69
SKU_001,2024-03-02,181,Food,407.15
SKU_001,2024-03-03,197,Food,403.45
SKU_001,2024-03-04,174,Food,412.02
SKU_001,2024-03-05,148,Food,417.19
SKU_001,2024-03-06,159,Food,409.85
SKU_001,2024-03-07,157,Food,408.32
SKU_001,2024-03-08,171,Food,392.23
SKU_001,2024-03-09,180,Food,391.11
SKU_001,2024-03-10,204,Food,399.14
SKU_001,2024-03-11,177,Food,409.53
SKU_001,2024-03-12,172,Food,428.01
SKU_001,2024-03-13,174,Food,423.43
SKU_001,2024-03-14,154,Food,410.56
SKU_001,2024-03-15,146,Food,396.03
SKU_001,2024-03-16,190,Food,412.33
SKU_001,2024-03-17,181,Food,411.28
SKU_001,2024-03-18,265,Food,410.76
SKU_001,2024-03-19,253,Food,420.91
SKU_001,2024-03-20,273,Food,412.66
SKU_001,2024-03-21,260,Food,427.34
SKU_001,2024-03-22,269,Food,393.78
SKU_001,2024-03-23,277,Food,401.26
SKU_001,2024-03-24,250,Food,413.89
SKU_001,2024-03-25,488,Food,422.66
SKU_001,2024-03-26,161,Food,423.82
SKU_001,2024-03-27,190,Food,416.77
SKU_001,2024-03-28,205,Food,413.54
SKU_001,2024-03-29,173,Food,421.72
SKU_001,2024-03-30,210,Food,389.42
SKU_001,2024-03-31,241,Food,402.12
SKU_001,2024-04-01,171,Food,402.84
SKU_001,2024-04-02,264,Food,396.99
SKU_001,2024-04-03,272,Food,419.87
SKU_001,2024-04-04,210,Food,411.13
SKU_001,2024-04-05,273,Food,407.26
SKU_001,2024-04-06,258,Food,407.82
SKU_001,2024-04-07,287,Food,418.32
SKU_001,2024-04-08,252,Food,404.46
SKU_001,2024-04-09,545,Food,414.37
SKU_001,2024-04-10,232,Food,393.42
SKU_001,2024-04-11,445,Food,416.25
SKU_001,2024-04-12,167,Food,421.62
SKU_001,2024-04-13,192,Food,421.31
SKU_001,2024-04-14,190,Food,390.77
SKU_001,2024-04-15,154,Food,408.34
SKU_001,2024-04-16,169,Food,392.38
SKU_001,2024-04-17,141,Food,398.79
SKU_001,2024-04-18,148,Food,417.93
SKU_001,2024-04-19,147,Food,413.88
SKU_001,2024-04-20,190,Food,411.44
SKU_001,2024-04-21,210,Food,404.54
SKU_001,2024-04-22,172,Food,405.26
SKU_001,2024-04-23,152,Food,427.18
SKU_001,2024-04-24,144,Food,391.71
SKU_001,2024-04-25,198,Food,390.81
SKU_001,2024-04-26,201,Food,405.88
SKU_001,2024-04-27,247,Food,417.49
SKU_001,2024-04-28,227,Food,426.8
SKU_001,2024-04-29,177,Food,426.99
SKU_001,2024-04-30,163,Food,407.78
SKU_001,2024-05-01,148,Food,410.07
SKU_001,2024-05-02,143,Food,422.39
SKU_001,2024-05-03,175,Food,427.04
SKU_001,2024-05-04,171,Food,413.48
SKU_001,2024-05-05,189,Food,402.09
SKU_001,2024-05-06,152,Food,404.88
SKU_001,2024-05-07,169,Food,412.46
SKU_001,2024-05-08,157,Food,391.12
SKU_001,2024-05-09,139,Food,388.12
SKU_001,2024-05-10,181,Food,388.24
SKU_001,2024-05-11,168,Food,400.87
SKU_001,2024-05-12,209,Food,427.32
SKU_001,2024-05-13,173,Food,416.23
SKU_001,2024-05-14,160,Food,391.56
SKU_001,2024-05-15,181,Food,419.0
SKU_001,2024-05-16,166,Food,419.02
SKU_001,2024-05-17,170,Food,414.05
SKU_001,2024-05-18,219,Food,424.92
SKU_001,2024-05-19,200,Food,416.33
SKU_001,2024-05-20,138,Food,415.38
SKU_001,2024-05-21,137,Food,412.05
SKU_001,2024-05-22,183,Food,410.72
SKU_001,2024-05-23,158,Food,400.8
SKU_001,2024-05-24,141,Food,417.88
SKU_001,2024-05-25,200,Food,392.73
SKU_001,2024-05-26,215,Food,420.51
SKU_001,2024-05-27,197,Food,390.26
SKU_001,2024-05-28,181,Food,409.36
SKU_001,2024-05-29,191,Food,414.58
SKU_001,2024-05-30,176,Food,410.92
SKU_001,2024-05-31,182,Food,424.17
SKU_001,2024-06-01,193,Food,406.04
SKU_001,2024-06-02,186,Food,411.4
SKU_001,2024-06-03,174,Food,410.01
SKU_001,2024-06-04,167,Food,418.16
SKU_001,2024-06-05,160,Food,405.46
SKU_001,2024-06-06,178,Food,405.07
SKU_001,2024-06-07,158,Food,428.47
SKU_001,2024-06-08,163,Food,395.6
SKU_001,2024-06-09,185,Food,426.11
SKU_001,2024-06-10,209,Food,388.41
SKU_001,2024-06-11,207,Food,391.64
SKU_001,2024-06-12,206,Food,407.62
SKU_001,2024-06-13,245,Food,399.12
SKU_001,2024-06-14,232,Food,391.77
SKU_001,2024-06-15,273,Food,409.36
SKU_001,2024-06-16,308,Food,388.16
SKU_001,2024-06-17,396,Food,400.15
SKU_001,2024-06-18,177,Food,417.25
SKU_001,2024-06-19,164,Food,399.35
SKU_001,2024-06-20,179,Food,389.86
SKU_001,2024-06-21,141,Food,404.02
SKU_001,2024-06-22,170,Food,427.09
SKU_001,2024-06-23,209,Food,398.6
SKU_001,2024-06-24,164,Food,428.14
SKU_001,2024-06-25,205,Food,412.56
SKU_001,2024-06-26,206,Food,428.42
SKU_001,2024-06-27,197,Food,390.68
SKU_001,2024-06-28,178,Food,422.24
SKU_001,2024-06-29,203,Food,421.95
SKU_001,2024-06-30,196,Food,389.94
SKU_001,2024-07-01,154,Food,389.52
SKU_001,2024-07-02,182,Food,421.77
SKU_001,2024-07-03,174,Food,413.75
SKU_001,2024-07-04,146,Food,409.19
SKU_001,2024-07-05,165,Food,409.47
SKU_001,2024-07-06,178,Food,409.07
SKU_001,2024-07-07,191,Food,428.72
SKU_001,2024-07-08,179,Food,406.95
SKU_001,2024-07-09,166,Food,418.57
SKU_001,2024-07-10,138,Food,424.57
SKU_001,2024-07-11,177,Food,406.71
SKU_001,2024-07-12,155,Food,399.17
SKU_001,2024-07-13,191,Food,389.83
SKU_001,2024-07-14,212,Food,389.47
SKU_001,2024-07-15,152,Food,426.07
SKU_001,2024-07-16,171,Food,399.52
SKU_001,2024-07-17,148,Food,388.23
SKU_001,2024-07-18,170,Food,390.01
SKU_001,2024-07-19,162,Food,427.32
SKU_001,2024-07-20,170,Food,424.56
SKU_001,2024-07-21,221,Food,390.53
SKU_001,2024-07-22,179,Food,409.1
SKU_001,2024-07-23,180,Food,411.36
SKU_001,2024-07-24,168,Food,410.23
SKU_001,2024-07-25,204,Food,418.0
SKU_001,2024-07-26,185,Food,423.48
SKU_001,2024-07-27,204,Food,394.45
SKU_001,2024-07-28,199,Food,401.66
SKU_001,2024-07-29,170,Food,426.01
SKU_001,2024-07-30,163,Food,416.57
SKU_001,2024-07-31,167,Food,424.03
SKU_001,2024-08-01,183,Food,407.03
SKU_001,2024-08-02,179,Food,388.23
SKU_001,2024-08-03,211,Food,397.36
SKU_001,2024-08-04,216,Food,388.07
SKU_001,2024-08-05,163,Food,418.93
SKU_001,2024-08-06,149,Food,395.91
SKU_001,2024-08-07,140,Food,401.36
SKU_001,2024-08-08,163,Food,392.75
SKU_001,2024-08-09,154,Food,388.39
SKU_001,2024-08-10,211,Food,393.27
SKU_001,2024-08-11,180,Food,388.77
SKU_001,2024-08-12,236,Food,422.34
SKU_001,2024-08-13,233,Food,395.35
SKU_001,2024-08-14,259,Food,420.24
SKU_001,2024-08-15,217,Food,419.51
SKU_001,2024-08-16,273,Food,394.82
SKU_001,2024-08-17,313,Food,416.96
SKU_001,2024-08-18,287,Food,390.39
SKU_001,2024-08-19,351,Food,422.84
SKU_001,2024-08-20,184,Food,415.64
SKU_001,2024-08-21,158,Food,414.47
SKU_001,2024-08-22,165,Food,403.69
SKU_001,2024-08-23,140,Food,421.58
SKU_001,2024-08-24,185,Food,421.46
SKU_001,2024-08-25,205,Food,388.06
SKU_001,2024-08-26,166,Food,407.16
SKU_001,2024-08-27,210,Food,392.2
SKU_001,2024-08-28,205,Food,409.55
SKU_001,2024-08-29,203,Food,400.21
SKU_001,2024-08-30,204,Food,419.59
SKU_001,2024-08-31,306,Food,393.39
SKU_001,2024-09-01,322,Food,427.36
SKU_001,2024-09-02,207,Food,417.89
SKU_001,2024-09-03,271,Food,423.04
SKU_001,2024-09-04,275,Food,419.07
SKU_001,2024-09-05,237,Food,400.76
SKU_001,2024-09-06,228,Food,417.61
SKU_001,2024-09-07,519,Food,396.21
SKU_001,2024-09-08,322,Food,417.22
SKU_001,2024-09-09,246,Food,407.28
SKU_001,2024-09-10,245,Food,394.53
SKU_001,2024-09-11,220,Food,391.75
SKU_001,2024-09-12,216,Food,406.55
SKU_001,2024-09-13,244,Food,388.75
SKU_001,2024-09-14,316,Food,400.04
SKU_001,2024-09-15,544,Food,427.54
SKU_001,2024-09-16,146,Food,406.9
SKU_001,2024-09-17,137,Food,412.46
SKU_001,2024-09-18,166,Food,398.13
SKU_001,2024-09-19,164,Food,397.23
SKU_001,2024-09-20,145,Food,414.63
SKU_001,2024-09-21,183,Food,412.13
SKU_001,2024-09-22,190,Food,428.23
SKU_001,2024-09-23,144,Food,407.0
SKU_001,2024-09-24,170,Food,404.18
SKU_001,2024-09-25,212,Food,417.51
SKU_001,2024-09-26,291,Food,418.94
